gene,Arab_Muslim,Ashkenazi,Jewish_Other,Middle_Eastern_Jewish,North_African_Jewish
MUTYH,1.2826086956521738,0.7972972972972973,0.7763157894736843,0.8428571428571429,1.3111111111111111
MVK,1.46583850931677,0.9111969111969112,0.887218045112782,0.963265306122449,0.7492063492063492
MYO1C,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
MYO3A,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
MYO6,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
MYORG,0.732919254658385,0.9111969111969112,0.887218045112782,0.4816326530612245,2.2476190476190476
NCOR1,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
NF1,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
NHEJ1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
NID2,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
NOTCH3,0.6413043478260869,1.5945945945945945,0.7763157894736843,1.2642857142857142,0.6555555555555556
NOTCH4,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
NR2E3,0.5700483091787439,0.7087087087087087,1.3801169590643274,0.7492063492063492,1.7481481481481482
OPLAH,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
OPN1LW,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
OPN1MW,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
OTX2,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
PALM,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PAX6,0.732919254658385,0.9111969111969112,0.887218045112782,1.4448979591836735,0.7492063492063492
PCARE,0.732919254658385,0.9111969111969112,0.887218045112782,1.4448979591836735,0.7492063492063492
PCSK9,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PDE11A,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
PDE1C,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
PDE6H,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
PIKFYVE,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
PKLR,0.732919254658385,0.9111969111969112,1.774436090225564,0.4816326530612245,1.4984126984126984
PNPT1,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
POGLUT1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
POLG,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
POLR1A,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
POMT2,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PORCN,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PPP1R9B,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PQLC2,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
PROM1,2.198757763975155,0.9111969111969112,0.887218045112782,0.4816326530612245,0.7492063492063492
PRPH2,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
PSEN1,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
RBP3,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
RBP4,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
