module_id,module_size,hpo_term,a_in_module_with_term,b_in_module_without_term,c_bg_with_term,d_bg_without_term,p_value,odds_ratio,freq_in_module,freq_in_bg,specificity_ratio,q_value,fdr_significant
10,23,HP:0000622,11,12,7,412,1.2902541304365664e-11,53.95238095238095,0.4782608695652174,0.016706443914081145,28.627329192546586,2.8315847403094375e-11,True
10,23,HP:0001271,11,12,7,412,1.2902541304365664e-11,53.95238095238095,0.4782608695652174,0.016706443914081145,28.627329192546586,2.8315847403094375e-11,True
10,23,HP:0000829,10,13,4,415,1.4475604914723785e-11,79.8076923076923,0.43478260869565216,0.00954653937947494,45.54347826086956,3.159728814719278e-11,True
5,26,HP:0000421,9,17,1,415,1.843860292120596e-11,219.7058823529412,0.34615384615384615,0.002403846153846154,144.0,4.003247479149529e-11,True
15,11,HP:0030584,7,4,2,429,1.8750084011406546e-11,375.375,0.6363636363636364,0.004640371229698376,137.13636363636363,4.049220270548435e-11,True
10,23,HP:0003481,9,14,2,417,2.5916476056433083e-11,134.03571428571428,0.391304347826087,0.00477326968973747,81.97826086956522,5.508947266445985e-11,True
10,23,HP:0004948,9,14,2,417,2.5916476056433083e-11,134.03571428571428,0.391304347826087,0.00477326968973747,81.97826086956522,5.508947266445985e-11,True
10,23,HP:0007183,9,14,2,417,2.5916476056433083e-11,134.03571428571428,0.391304347826087,0.00477326968973747,81.97826086956522,5.508947266445985e-11,True
2,35,HP:0006505,12,23,5,402,4.0111787319349414e-11,41.947826086956525,0.34285714285714286,0.012285012285012284,27.90857142857143,8.481971693570762e-11,True
10,23,HP:0000828,10,13,5,414,4.222978892889301e-11,63.69230769230769,0.43478260869565216,0.011933174224343675,36.43478260869565,8.792458618015672e-11,True
10,23,HP:0001733,10,13,5,414,4.222978892889301e-11,63.69230769230769,0.43478260869565216,0.011933174224343675,36.43478260869565,8.792458618015672e-11,True
10,23,HP:0011767,10,13,5,414,4.222978892889301e-11,63.69230769230769,0.43478260869565216,0.011933174224343675,36.43478260869565,8.792458618015672e-11,True
11,21,HP:0002323,8,13,1,420,5.258678607124501e-11,258.46153846153845,0.38095238095238093,0.0023752969121140144,160.38095238095235,1.0892977114757894e-10,True
15,11,HP:0008275,7,4,3,428,6.199547273095662e-11,249.66666666666666,0.6363636363636364,0.0069605568445475635,91.42424242424242,1.2776731943537253e-10,True
10,23,HP:0000096,11,12,9,410,6.46148921288641e-11,41.75925925925926,0.4782608695652174,0.021479713603818614,22.26570048309179,1.305156527578051e-10,True
10,23,HP:0002174,11,12,9,410,6.46148921288641e-11,41.75925925925926,0.4782608695652174,0.021479713603818614,22.26570048309179,1.305156527578051e-10,True
10,23,HP:0007763,11,12,9,410,6.46148921288641e-11,41.75925925925926,0.4782608695652174,0.021479713603818614,22.26570048309179,1.305156527578051e-10,True
10,23,HP:0012841,11,12,9,410,6.46148921288641e-11,41.75925925925926,0.4782608695652174,0.021479713603818614,22.26570048309179,1.305156527578051e-10,True
1,56,HP:0010550,17,39,9,377,6.966378016162654e-11,18.25925925925926,0.30357142857142855,0.023316062176165803,13.019841269841269,1.4001730072089294e-10,True
16,10,HP:0008034,10,0,37,395,7.315494740981792e-11,inf,1.0,0.08564814814814815,11.675675675675675,1.4630989481963583e-10,True
10,23,HP:0000763,13,10,19,400,7.877326064921689e-11,27.36842105263158,0.5652173913043478,0.045346062052505964,12.464530892448511,1.567742344293238e-10,True
11,21,HP:0000003,10,11,7,414,8.217864642427196e-11,53.76623376623377,0.47619047619047616,0.0166270783847981,28.639455782312925,1.6275380706465568e-10,True
10,23,HP:0002045,9,14,3,416,1.0063845895035219e-10,89.14285714285714,0.391304347826087,0.007159904534606206,54.65217391304348,1.964385304511682e-10,True
10,23,HP:0002883,9,14,3,416,1.0063845895035219e-10,89.14285714285714,0.391304347826087,0.007159904534606206,54.65217391304348,1.964385304511682e-10,True
10,23,HP:0031434,9,14,3,416,1.0063845895035219e-10,89.14285714285714,0.391304347826087,0.007159904534606206,54.65217391304348,1.964385304511682e-10,True
10,23,HP:0000097,10,13,6,413,1.0950281107096589e-10,52.94871794871795,0.43478260869565216,0.014319809069212411,30.362318840579707,2.1271837940101508e-10,True
10,23,HP:0008619,11,12,10,409,1.3216631511761978e-10,37.49166666666667,0.4782608695652174,0.02386634844868735,20.03913043478261,2.543105399893537e-10,True
11,21,HP:0001305,11,10,12,409,1.3216631511761978e-10,37.49166666666667,0.5238095238095238,0.028503562945368172,18.376984126984127,2.543105399893537e-10,True
16,10,HP:0000375,7,3,5,427,1.4788422619716277e-10,199.26666666666668,0.7,0.011574074074074073,60.48,2.8321224450966074e-10,True
2,35,HP:0000926,10,25,2,405,1.5362510691466276e-10,81.0,0.2857142857142857,0.004914004914004914,58.14285714285714,2.928253211612821e-10,True
8,24,HP:0004327,12,12,14,404,1.806316572249748e-10,28.857142857142858,0.5,0.03349282296650718,14.928571428571429,3.426937048286905e-10,True
1,56,HP:0000762,16,40,8,378,1.8865463060098426e-10,18.9,0.2857142857142857,0.02072538860103627,13.785714285714285,3.53358262629431e-10,True
1,56,HP:0040129,16,40,8,378,1.8865463060098426e-10,18.9,0.2857142857142857,0.02072538860103627,13.785714285714285,3.53358262629431e-10,True
8,24,HP:0008052,8,16,1,417,1.888638989915924e-10,208.5,0.3333333333333333,0.0023923444976076554,139.33333333333334,3.53358262629431e-10,True
5,26,HP:0008059,14,12,22,394,1.995198239910379e-10,20.893939393939394,0.5384615384615384,0.052884615384615384,10.181818181818182,3.715827914695476e-10,True
10,23,HP:0010783,10,13,7,412,2.585773014515219e-10,45.27472527472528,0.43478260869565216,0.016706443914081145,26.024844720496894,4.793716182160635e-10,True
5,26,HP:0008061,14,12,23,393,3.1216924463320435e-10,19.934782608695652,0.5384615384615384,0.055288461538461536,9.73913043478261,5.76094151459459e-10,True
10,23,HP:0002483,9,14,4,415,3.1750598139595916e-10,66.69642857142857,0.391304347826087,0.00954653937947494,40.98913043478261,5.806640921025199e-10,True
11,21,HP:0002085,9,12,5,416,3.1711635235814816e-10,62.4,0.42857142857142855,0.011876484560570071,36.08571428571428,5.806640921025199e-10,True
10,23,HP:0000649,14,9,29,390,3.49957785345989e-10,20.919540229885058,0.6086956521739131,0.06921241050119331,8.794602698650676,6.371428737689306e-10,True
5,26,HP:0011358,9,17,3,413,3.7741698825468707e-10,72.88235294117646,0.34615384615384615,0.007211538461538462,47.99999999999999,6.840682912116203e-10,True
2,35,HP:0005914,9,26,1,406,4.0858892848936934e-10,140.53846153846155,0.2571428571428571,0.002457002457002457,104.65714285714284,7.34013738790637e-10,True
2,35,HP:0010049,9,26,1,406,4.0858892848936934e-10,140.53846153846155,0.2571428571428571,0.002457002457002457,104.65714285714284,7.34013738790637e-10,True
2,35,HP:0002164,10,25,3,404,6.305705115173479e-10,53.86666666666667,0.2857142857142857,0.007371007371007371,38.76190476190476,1.1228580161229967e-09,True
2,35,HP:0012368,10,25,3,404,6.305705115173479e-10,53.86666666666667,0.2857142857142857,0.007371007371007371,38.76190476190476,1.1228580161229967e-09,True
11,21,HP:0100259,13,8,28,393,6.562198945326501e-10,22.808035714285715,0.6190476190476191,0.0665083135391924,9.307823129251702,1.1634291579923838e-09,True
11,21,HP:0001162,11,10,15,406,7.068464892430508e-10,29.773333333333333,0.5238095238095238,0.035629453681710214,14.701587301587303,1.247737715794255e-09,True
10,23,HP:0002514,12,11,18,401,7.560671633455715e-10,24.303030303030305,0.5217391304347826,0.04295942720763723,12.144927536231885,1.3231175358547503e-09,True
10,23,HP:0430048,12,11,18,401,7.560671633455715e-10,24.303030303030305,0.5217391304347826,0.04295942720763723,12.144927536231885,1.3231175358547503e-09,True
10,23,HP:0012751,9,14,5,414,8.629606590621831e-10,53.22857142857143,0.391304347826087,0.011933174224343675,32.79130434782609,1.5036996891813147e-09,True
11,21,HP:0001737,8,13,3,418,9.133056253678177e-10,85.74358974358974,0.38095238095238093,0.007125890736342043,53.460317460317455,1.5645657548495105e-09,True
11,21,HP:0001746,8,13,3,418,9.133056253678177e-10,85.74358974358974,0.38095238095238093,0.007125890736342043,53.460317460317455,1.5645657548495105e-09,True
11,21,HP:0010451,8,13,3,418,9.133056253678177e-10,85.74358974358974,0.38095238095238093,0.007125890736342043,53.460317460317455,1.5645657548495105e-09,True
11,21,HP:0011932,8,13,3,418,9.133056253678177e-10,85.74358974358974,0.38095238095238093,0.007125890736342043,53.460317460317455,1.5645657548495105e-09,True
5,26,HP:0011883,7,19,0,416,1.0551259718698377e-09,inf,0.2692307692307692,0.0,269230.76923076925,1.7923897262726113e-09,True
5,26,HP:0012484,7,19,0,416,1.0551259718698377e-09,inf,0.2692307692307692,0.0,269230.76923076925,1.7923897262726113e-09,True
10,23,HP:0012072,10,13,9,410,1.1610264498694372e-09,35.042735042735046,0.43478260869565216,0.021479713603818614,20.241545893719806,1.9559200773734087e-09,True
10,23,HP:0032943,10,13,9,410,1.1610264498694372e-09,35.042735042735046,0.43478260869565216,0.021479713603818614,20.241545893719806,1.9559200773734087e-09,True
16,10,HP:0011390,7,3,8,424,1.1796841190425843e-09,123.66666666666667,0.7,0.018518518518518517,37.8,1.9791394724433436e-09,True
11,21,HP:0000037,7,14,1,420,1.4501062139088558e-09,210.0,0.3333333333333333,0.0023752969121140144,140.33333333333331,2.383575396141682e-09,True
11,21,HP:0000068,7,14,1,420,1.4501062139088558e-09,210.0,0.3333333333333333,0.0023752969121140144,140.33333333333331,2.383575396141682e-09,True
11,21,HP:0006870,7,14,1,420,1.4501062139088558e-09,210.0,0.3333333333333333,0.0023752969121140144,140.33333333333331,2.383575396141682e-09,True
11,21,HP:0010459,7,14,1,420,1.4501062139088558e-09,210.0,0.3333333333333333,0.0023752969121140144,140.33333333333331,2.383575396141682e-09,True
11,21,HP:0100732,7,14,1,420,1.4501062139088558e-09,210.0,0.3333333333333333,0.0023752969121140144,140.33333333333331,2.383575396141682e-09,True
5,26,HP:0012805,8,18,2,414,1.9236579040446184e-09,92.0,0.3076923076923077,0.004807692307692308,64.0,3.1492141493633673e-09,True
10,23,HP:0430106,14,9,34,385,1.9368512647827254e-09,17.61437908496732,0.6086956521739131,0.081145584725537,7.501278772378517,3.15807876908348e-09,True
10,23,HP:0011096,9,14,6,413,2.094056964262118e-09,44.25,0.391304347826087,0.014319809069212411,27.32608695652174,3.4007485099616793e-09,True
10,23,HP:0003828,10,13,10,409,2.2574380076100093e-09,31.46153846153846,0.43478260869565216,0.02386634844868735,18.217391304347824,3.6514734306361108e-09,True
5,26,HP:0007750,11,15,12,404,2.5360506997774383e-09,24.68888888888889,0.4230769230769231,0.028846153846153848,14.666666666666666,4.053687339014331e-09,True
5,26,HP:0008060,11,15,12,404,2.5360506997774383e-09,24.68888888888889,0.4230769230769231,0.028846153846153848,14.666666666666666,4.053687339014331e-09,True
10,23,HP:0012377,11,12,15,404,2.5360506997774383e-09,24.68888888888889,0.4782608695652174,0.03579952267303103,13.359420289855073,4.053687339014331e-09,True
11,21,HP:0006706,8,13,4,417,2.666585444651416e-09,64.15384615384616,0.38095238095238093,0.009501187648456057,40.09523809523809,4.196254614451453e-09,True
11,21,HP:0009799,8,13,4,417,2.666585444651416e-09,64.15384615384616,0.38095238095238093,0.009501187648456057,40.09523809523809,4.196254614451453e-09,True
11,21,HP:0011931,8,13,4,417,2.666585444651416e-09,64.15384615384616,0.38095238095238093,0.009501187648456057,40.09523809523809,4.196254614451453e-09,True
11,21,HP:0012501,8,13,4,417,2.666585444651416e-09,64.15384615384616,0.38095238095238093,0.009501187648456057,40.09523809523809,4.196254614451453e-09,True
8,24,HP:0007917,7,17,1,417,4.289397736082927e-09,171.7058823529412,0.2916666666666667,0.0023923444976076554,121.91666666666669,6.723920775481344e-09,True
11,21,HP:0000062,8,13,5,416,6.747242289160775e-09,51.2,0.38095238095238093,0.011876484560570071,32.076190476190476,1.0536078343843364e-08,True
1,56,HP:0003130,17,39,15,371,7.2287802752324556e-09,10.781196581196582,0.30357142857142855,0.038860103626943004,7.811904761904762,1.1244769317028264e-08,True
11,21,HP:0001830,10,11,15,406,1.1407918069282432e-08,24.606060606060606,0.47619047619047616,0.035629453681710214,13.365079365079364,1.761070241874018e-08,True
11,21,HP:0010322,10,11,15,406,1.1407918069282432e-08,24.606060606060606,0.47619047619047616,0.035629453681710214,13.365079365079364,1.761070241874018e-08,True
10,23,HP:0000709,10,13,13,406,1.2839775178765244e-08,24.023668639053255,0.43478260869565216,0.031026252983293555,14.013377926421406,1.9671504613504484e-08,True
10,23,HP:0007108,10,13,13,406,1.2839775178765244e-08,24.023668639053255,0.43478260869565216,0.031026252983293555,14.013377926421406,1.9671504613504484e-08,True
10,23,HP:0003542,7,16,2,417,1.325931550472022e-08,91.21875,0.30434782608695654,0.00477326968973747,63.76086956521739,2.0237902612467704e-08,True
8,24,HP:0000667,6,18,0,418,1.3447174693799594e-08,inf,0.25,0.0,250000.0,2.044776376660163e-08,True
8,24,HP:0000593,9,15,8,410,1.5067747977897898e-08,30.75,0.375,0.019138755980861243,19.59375,2.2826513727710996e-08,True
11,21,HP:0000567,8,13,6,415,1.5320743538230936e-08,42.56410256410256,0.38095238095238093,0.014251781472684086,26.730158730158728,2.2952848252847823e-08,True
11,21,HP:0001177,8,13,6,415,1.5320743538230936e-08,42.56410256410256,0.38095238095238093,0.014251781472684086,26.730158730158728,2.2952848252847823e-08,True
11,21,HP:0012090,8,13,6,415,1.5320743538230936e-08,42.56410256410256,0.38095238095238093,0.014251781472684086,26.730158730158728,2.2952848252847823e-08,True
6,25,HP:0008323,11,14,17,400,2.042983900360163e-08,18.48739495798319,0.44,0.0407673860911271,10.792941176470588,3.0216008158035384e-08,True
11,21,HP:0000073,7,14,3,418,2.0540931654230947e-08,69.66666666666667,0.3333333333333333,0.007125890736342043,46.77777777777777,3.0216008158035384e-08,True
11,21,HP:0001747,7,14,3,418,2.0540931654230947e-08,69.66666666666667,0.3333333333333333,0.007125890736342043,46.77777777777777,3.0216008158035384e-08,True
11,21,HP:0010295,7,14,3,418,2.0540931654230947e-08,69.66666666666667,0.3333333333333333,0.007125890736342043,46.77777777777777,3.0216008158035384e-08,True
11,21,HP:0011933,7,14,3,418,2.0540931654230947e-08,69.66666666666667,0.3333333333333333,0.007125890736342043,46.77777777777777,3.0216008158035384e-08,True
8,24,HP:0000482,11,13,19,399,2.8518559852320524e-08,17.76923076923077,0.4583333333333333,0.045454545454545456,10.083333333333332,4.1649407554108386e-08,True
8,24,HP:0000519,11,13,19,399,2.8518559852320524e-08,17.76923076923077,0.4583333333333333,0.045454545454545456,10.083333333333332,4.1649407554108386e-08,True
8,24,HP:0007773,9,15,9,409,2.918252937319191e-08,27.266666666666666,0.375,0.0215311004784689,17.416666666666664,4.246633306636529e-08,True
10,23,HP:0003829,10,13,15,404,3.465476776227539e-08,20.71794871794872,0.43478260869565216,0.03579952267303103,12.144927536231883,5.0249413255299315e-08,True
5,26,HP:0000635,7,19,2,414,3.513463856362746e-08,76.26315789473684,0.2692307692307692,0.004807692307692308,55.99999999999999,5.076392618089947e-08,True
11,21,HP:0011802,6,15,1,420,3.683063972866436e-08,168.0,0.2857142857142857,0.0023752969121140144,120.28571428571428,5.256245049608114e-08,True
11,21,HP:0100648,6,15,1,420,3.683063972866436e-08,168.0,0.2857142857142857,0.0023752969121140144,120.28571428571428,5.256245049608114e-08,True
11,21,HP:0100649,6,15,1,420,3.683063972866436e-08,168.0,0.2857142857142857,0.0023752969121140144,120.28571428571428,5.256245049608114e-08,True
15,11,HP:0030825,7,4,13,418,3.689728667828356e-08,56.26923076923077,0.6363636363636364,0.030162412993039442,21.0979020979021,5.256245049608114e-08,True
14,13,HP:0007641,10,3,42,387,4.840851643986839e-08,30.714285714285715,0.7692307692307693,0.0979020979020979,7.857142857142858,6.8719782078974e-08,True
13,15,HP:0008972,8,7,14,413,4.946450175130308e-08,33.714285714285715,0.5333333333333333,0.03278688524590164,16.266666666666666,6.997417320916046e-08,True
11,21,HP:0000221,7,14,4,417,5.488927720474142e-08,52.125,0.3333333333333333,0.009501187648456057,35.08333333333333,7.737863383723963e-08,True
8,24,HP:0030666,7,17,3,415,6.000646662875467e-08,56.96078431372549,0.2916666666666667,0.007177033492822967,40.63888888888889,8.429974204593217e-08,True
10,23,HP:0000091,9,14,11,408,6.049540256811575e-08,23.844155844155843,0.391304347826087,0.026252983293556086,14.90513833992095,8.469356359536205e-08,True
12,16,HP:0001116,6,10,3,423,6.331286124254749e-08,84.6,0.375,0.007042253521126761,53.25,8.833340778169856e-08,True
13,15,HP:0011922,8,7,15,412,7.472873897105831e-08,31.39047619047619,0.5333333333333333,0.0351288056206089,15.182222222222222,1.0390365761044409e-07,True
8,24,HP:0007731,6,18,1,417,9.079927132694039e-08,139.0,0.25,0.0023923444976076554,104.5,1.2538946992767958e-07,True
8,24,HP:0030490,6,18,1,417,9.079927132694039e-08,139.0,0.25,0.0023923444976076554,104.5,1.2538946992767958e-07,True
8,24,HP:0011885,9,15,11,407,9.45208291180246e-08,22.2,0.375,0.02631578947368421,14.25,1.300862936336203e-07,True
10,23,HP:0000630,9,14,12,407,1.0272482710725024e-07,21.803571428571427,0.391304347826087,0.028639618138424822,13.66304347826087,1.408995939376473e-07,True
15,11,HP:0007750,7,4,16,415,1.1381753349244266e-07,45.390625,0.6363636363636364,0.037122969837587005,17.142045454545453,1.5506684093265678e-07,True
15,11,HP:0008060,7,4,16,415,1.1381753349244266e-07,45.390625,0.6363636363636364,0.037122969837587005,17.142045454545453,1.5506684093265678e-07,True
13,15,HP:0002074,5,10,1,426,1.2860976346163708e-07,213.0,0.3333333333333333,0.00234192037470726,142.33333333333331,1.7405187988474885e-07,True
13,15,HP:0011813,5,10,1,426,1.2860976346163708e-07,213.0,0.3333333333333333,0.00234192037470726,142.33333333333331,1.7405187988474885e-07,True
11,21,HP:0000190,6,15,2,419,1.429722402729309e-07,83.8,0.2857142857142857,0.004750593824228029,60.14285714285714,1.9284627757744166e-07,True
10,23,HP:0010996,8,15,8,411,1.4481185135232293e-07,27.4,0.34782608695652173,0.01909307875894988,18.217391304347824,1.946808332749772e-07,True
16,10,HP:0008499,7,3,20,412,1.5109365156373345e-07,48.06666666666667,0.7,0.046296296296296294,15.12,2.0245551991708178e-07,True
8,24,HP:0001104,7,17,4,414,1.5934997468479405e-07,42.61764705882353,0.2916666666666667,0.009569377990430622,30.47916666666667,2.128160846119289e-07,True
10,23,HP:0008972,9,14,13,406,1.6867309890260617e-07,20.076923076923077,0.391304347826087,0.031026252983293555,12.612040133779265,2.237950266485559e-07,True
10,23,HP:3000036,9,14,13,406,1.6867309890260617e-07,20.076923076923077,0.391304347826087,0.031026252983293555,12.612040133779265,2.237950266485559e-07,True
12,16,HP:0011488,5,11,1,425,1.8670508288195808e-07,193.1818181818182,0.3125,0.002347417840375587,133.125,2.4691291091229636e-07,True
10,23,HP:0011922,9,14,14,405,2.688516641536466e-07,18.596938775510203,0.391304347826087,0.03341288782816229,11.711180124223603,3.5405278125916254e-07,True
11,21,HP:0000457,7,14,6,415,2.694638162785252e-07,34.583333333333336,0.3333333333333333,0.014251781472684086,23.388888888888886,3.5405278125916254e-07,True
13,15,HP:0011923,7,8,11,416,2.743536971425358e-07,33.09090909090909,0.4666666666666667,0.02576112412177986,18.115151515151513,3.5931484206409524e-07,True
10,23,HP:0000519,10,13,20,399,2.760042517623666e-07,15.346153846153847,0.43478260869565216,0.0477326968973747,9.108695652173912,3.603142322042471e-07,True
4,26,HP:0002983,7,19,4,412,2.978370831868632e-07,37.94736842105263,0.2692307692307692,0.009615384615384616,27.999999999999996,3.875700505572643e-07,True
15,11,HP:0007814,8,3,32,399,3.053669136892886e-07,33.25,0.7272727272727273,0.07424593967517401,9.795454545454547,3.960989359675756e-07,True
8,24,HP:0001087,6,18,2,416,3.5032889209951276e-07,69.33333333333333,0.25,0.004784688995215311,52.25,4.5153501648381644e-07,True
8,24,HP:0100832,6,18,2,416,3.5032889209951276e-07,69.33333333333333,0.25,0.004784688995215311,52.25,4.5153501648381644e-07,True
10,23,HP:0000112,10,13,21,398,3.958568926665611e-07,14.578754578754578,0.43478260869565216,0.050119331742243436,8.674948240165632,5.086009443753918e-07,True
5,26,HP:0007894,8,18,8,408,4.384290487665432e-07,22.666666666666668,0.3076923076923077,0.019230769230769232,16.0,5.615211160858566e-07,True
10,23,HP:0011923,8,15,10,409,4.6215344867383536e-07,21.813333333333333,0.34782608695652173,0.02386634844868735,14.57391304347826,5.900449690615633e-07,True
11,21,HP:0002612,8,13,12,409,5.452746648780966e-07,20.974358974358974,0.38095238095238093,0.028503562945368172,13.365079365079364,6.939859371175775e-07,True
10,23,HP:0003130,10,13,22,397,5.593983529049991e-07,13.881118881118882,0.43478260869565216,0.05250596658711217,8.280632411067193,7.097366602482176e-07,True
2,35,HP:0003336,9,26,8,399,6.716274051716352e-07,17.264423076923077,0.2571428571428571,0.019656019656019656,13.082142857142856,8.494726682233143e-07,True
5,26,HP:0001480,7,19,5,411,6.873370501865394e-07,30.28421052631579,0.2692307692307692,0.01201923076923077,22.4,8.666423676265062e-07,True
12,16,HP:0000550,8,8,20,406,8.428969220917164e-07,20.3,0.5,0.046948356807511735,10.65,1.0594927256013525e-06,True
11,21,HP:0000647,7,14,8,413,9.538093567766305e-07,25.8125,0.3333333333333333,0.019002375296912115,17.541666666666664,1.1915279964655753e-06,True
11,21,HP:0001360,7,14,8,413,9.538093567766305e-07,25.8125,0.3333333333333333,0.019002375296912115,17.541666666666664,1.1915279964655753e-06,True
9,24,HP:0001830,9,15,16,402,9.77634237796448e-07,15.075,0.375,0.03827751196172249,9.796875,1.2138211025851924e-06,True
9,24,HP:0010322,9,15,16,402,9.77634237796448e-07,15.075,0.375,0.03827751196172249,9.796875,1.2138211025851924e-06,True
8,24,HP:0007902,6,18,3,415,1.0137041439667331e-06,46.111111111111114,0.25,0.007177033492822967,34.833333333333336,1.2509540500015005e-06,True
8,24,HP:0007973,6,18,3,415,1.0137041439667331e-06,46.111111111111114,0.25,0.007177033492822967,34.833333333333336,1.2509540500015005e-06,True
15,11,HP:0011516,4,7,1,430,1.0383139888569545e-06,245.71428571428572,0.36363636363636365,0.002320185614849188,156.72727272727275,1.2774408468967379e-06,True
15,11,HP:0007695,7,4,24,407,1.1415439382399519e-06,29.677083333333332,0.6363636363636364,0.05568445475638051,11.428030303030303,1.4002019302882794e-06,True
5,26,HP:0000493,12,14,34,382,1.2871071440357395e-06,9.630252100840336,0.46153846153846156,0.08173076923076923,5.647058823529412,1.573992471320814e-06,True
11,21,HP:0007361,8,13,14,407,1.309864932578764e-06,17.89010989010989,0.38095238095238093,0.0332541567695962,11.45578231292517,1.5970125003813158e-06,True
16,10,HP:0011073,4,6,2,430,1.964108546645402e-06,143.33333333333334,0.4,0.004629629629629629,86.4,2.387509191431237e-06,True
2,35,HP:0003508,9,26,10,397,2.2804613074165966e-06,13.742307692307692,0.2571428571428571,0.02457002457002457,10.465714285714286,2.7637829576451884e-06,True
0,63,HP:0007401,17,46,22,357,2.376218058796367e-06,5.997035573122529,0.2698412698412698,0.05804749340369393,4.648629148629149,2.8627434180158013e-06,True
0,63,HP:0007722,17,46,22,357,2.376218058796367e-06,5.997035573122529,0.2698412698412698,0.05804749340369393,4.648629148629149,2.8627434180158013e-06,True
8,24,HP:0007833,6,18,4,414,2.4442506599737003e-06,34.5,0.25,0.009569377990430622,26.125,2.93599339629977e-06,True
8,24,HP:0000646,7,17,8,410,2.700508693589899e-06,21.102941176470587,0.2916666666666667,0.019138755980861243,15.239583333333336,3.2342375504351e-06,True
15,11,HP:0007641,8,3,44,387,2.7585137567497866e-06,23.454545454545453,0.7272727272727273,0.10208816705336426,7.123966942148761,3.293989956589451e-06,True
15,11,HP:0007686,7,4,28,403,2.8217210006455217e-06,25.1875,0.6363636363636364,0.06496519721577726,9.795454545454545,3.359585707513436e-06,True
2,35,HP:0002514,11,24,19,388,2.9810625872817164e-06,9.359649122807017,0.3142857142857143,0.04668304668304668,6.73233082706767,3.5286046951497865e-06,True
2,35,HP:0430048,11,24,19,388,2.9810625872817164e-06,9.359649122807017,0.3142857142857143,0.04668304668304668,6.73233082706767,3.5286046951497865e-06,True
15,11,HP:0008059,7,4,29,402,3.4730532084068112e-06,24.25862068965517,0.6363636363636364,0.06728538283062645,9.4576802507837,4.09901047271269e-06,True
15,11,HP:0008061,7,4,30,401,4.246951378416776e-06,23.391666666666666,0.6363636363636364,0.06960556844547564,9.142424242424243,4.997861622136844e-06,True
12,16,HP:0012434,4,12,1,425,5.673485250356718e-06,141.66666666666666,0.25,0.002347417840375587,106.5,6.657326623250947e-06,True
0,63,HP:0008002,16,47,21,358,5.861467072415775e-06,5.803444782168186,0.25396825396825395,0.055408970976253295,4.583522297808012,6.858085393085893e-06,True
15,11,HP:0007722,7,4,32,399,6.236803073232237e-06,21.8203125,0.6363636363636364,0.07424593967517401,8.571022727272727,7.276270252104277e-06,True
3,29,HP:0003774,9,20,16,397,6.290586037171815e-06,11.165625,0.3103448275862069,0.0387409200968523,8.010775862068966,7.317988341237126e-06,True
7,25,HP:0010996,7,18,9,408,6.317158652709358e-06,17.62962962962963,0.28,0.02158273381294964,12.973333333333334,7.327904037142855e-06,True
11,21,HP:0000090,7,14,12,409,6.650592981234987e-06,17.041666666666668,0.3333333333333333,0.028503562945368172,11.694444444444443,7.64912393875752e-06,True
11,21,HP:0008053,7,14,12,409,6.650592981234987e-06,17.041666666666668,0.3333333333333333,0.028503562945368172,11.694444444444443,7.64912393875752e-06,True
11,21,HP:0008055,7,14,12,409,6.650592981234987e-06,17.041666666666668,0.3333333333333333,0.028503562945368172,11.694444444444443,7.64912393875752e-06,True
8,24,HP:0000615,7,17,10,408,7.6061736171344525e-06,16.8,0.2916666666666667,0.023923444976076555,12.191666666666668,8.723464656939513e-06,True
16,10,HP:0008555,3,7,0,432,8.394966378159655e-06,inf,0.3,0.0,300000.0,9.601003801500901e-06,True
12,16,HP:0008002,8,8,29,397,8.961049054010294e-06,13.689655172413794,0.5,0.06807511737089202,7.344827586206897,1.0219623359348818e-05,True
8,24,HP:0001004,6,18,6,412,1.0002977799381868e-05,22.88888888888889,0.25,0.014354066985645933,17.416666666666668,1.137593553655193e-05,True
10,23,HP:0005978,10,13,33,386,1.205487718113232e-05,8.997668997668997,0.43478260869565216,0.07875894988066826,5.520421607378129,1.3671173562960116e-05,True
11,21,HP:0000528,7,14,14,407,1.4478666083177097e-05,14.535714285714286,0.3333333333333333,0.0332541567695962,10.023809523809524,1.6374201754233707e-05,True
9,24,HP:0001162,8,16,18,400,1.8447918542550945e-05,11.11111111111111,0.3333333333333333,0.0430622009569378,7.74074074074074,2.0805152578543565e-05,True
15,11,HP:0000493,7,4,39,392,2.0427360970772542e-05,17.58974358974359,0.6363636363636364,0.09048723897911833,7.032634032634033,2.2973707906187403e-05,True
11,21,HP:0008062,7,14,15,406,2.062410662012298e-05,13.533333333333333,0.3333333333333333,0.035629453681710214,9.355555555555554,2.3067182610936448e-05,True
11,21,HP:0100957,7,14,15,406,2.062410662012298e-05,13.533333333333333,0.3333333333333333,0.035629453681710214,9.355555555555554,2.3067182610936448e-05,True
12,16,HP:0000480,6,10,14,412,2.341646795105574e-05,17.65714285714286,0.375,0.03286384976525822,11.410714285714285,2.611836809925448e-05,True
11,21,HP:0000112,8,13,23,398,2.5149749753740547e-05,10.648829431438127,0.38095238095238093,0.05463182897862233,6.973084886128364,2.797479013703743e-05,True
8,24,HP:0007375,6,18,8,410,3.0231986569765426e-05,17.083333333333332,0.25,0.019138755980861243,13.0625,3.353602881782722e-05,True
12,16,HP:0011484,4,12,3,423,3.799011706245578e-05,47.0,0.25,0.007042253521126761,35.5,4.202721397100013e-05,True
